proteinID domain domStart domEnd
O00459 IPR000980 613 721
O00459 IPR001452 4 82
O00459 IPR032498 428 595
O00462 IPR013812 200 324
O00462 IPR006102 696 795
O00462 IPR006102 801 879
O00462 IPR017853 323 691
O00462 IPR008979 21 211
O00463 IPR001293 183 241
O00463 IPR001293 128 181
O00463 IPR013083 33 100
O00463 IPR008974 388 552
O00463 IPR008974 105 261
O00463 IPR013323 107 157
O00463 IPR013323 199 238
O00468 IPR000082 1130 1252
O00468 IPR000742 1329 1367
O00468 IPR000742 1549 1586
O00468 IPR000742 1588 1625
O00468 IPR000742 1818 1857
O00468 IPR000742 247 286
O00468 IPR000742 858 892
O00468 IPR000742 900 938
O00468 IPR013320 1351 1558
O00468 IPR013320 1609 1830
O00468 IPR013320 1842 2064
O00468 IPR001881 1333 1367
O00468 IPR001881 1547 1586
O00468 IPR001881 1822 1857
O00468 IPR002049 847 893
O00468 IPR002350 341 391
O00468 IPR002350 408 463
O00468 IPR002350 172 244
O00468 IPR002350 248 319
O00468 IPR002350 468 536
O00468 IPR002350 541 601
O00468 IPR002350 608 666
O00468 IPR002350 699 752
O00468 IPR002350 901 971
O00468 IPR003645 171 196
O00468 IPR003645 247 271
O00468 IPR003645 467 489
O00468 IPR003645 601 624
O00468 IPR003645 900 922
O00468 IPR003884 171 244
O00468 IPR003884 536 601
O00468 IPR003884 602 666
O00468 IPR003884 900 971
O00468 IPR008993 30 160
O00468 IPR002049 793 847
O00469 IPR005123 563 737
O00469 IPR029044 295 611
O00470 IPR009057 270 346
O00470 IPR032453 108 191
O00472 IPR010844 532 633
O00472 IPR011991 201 291
O00472 IPR019464 12 291
O00476 IPR020846 102 420
O00481 IPR001870 322 513
O00481 IPR003599 37 144
O00481 IPR003877 392 513
O00481 IPR006574 339 391
O00481 IPR013783 26 237
O00481 IPR013320 332 512
O00488 IPR003604 58 92
O00488 IPR007087 61 90
O00488 IPR022755 61 86
O00499 IPR001452 515 593
O00499 IPR027267 17 276
O00505 IPR002652 1 93
O00505 IPR016024 4 488
O00506 IPR011009 20 329
O00507 IPR028889 1559 1958
O00507 IPR016024 282 616
O00507 IPR016024 1278 1365
O00507 IPR016024 2108 2128
O00512 IPR024670 350 388
O00519 IPR023631 44 575
O00522 IPR000299 420 734
O00522 IPR014352 519 640
O00522 IPR019749 416 640
O00522 IPR020683 234 414
O00522 IPR032022 22 198
O00533 IPR013783 31 224
O00533 IPR013783 235 419
O00533 IPR013783 423 513
O00533 IPR013783 807 1015
O00533 IPR003599 41 128
O00533 IPR003599 138 225
O00533 IPR003599 247 328
O00533 IPR003599 337 419
O00533 IPR003599 430 512
O00533 IPR003599 521 609
O00533 IPR013098 431 511
O00533 IPR013151 524 599
O00533 IPR026966 1104 1188
O00533 IPR013783 515 809
O00534 IPR002035 279 462
O00534 IPR013694 1 131
O00541 IPR001357 316 415
O00548 IPR000742 288 326
O00548 IPR000742 328 364
O00548 IPR000742 366 403
O00548 IPR000742 405 441
O00548 IPR000742 443 479
O00548 IPR000742 481 517
O00548 IPR000742 225 255
O00548 IPR001774 159 221
O00548 IPR001881 288 326
O00548 IPR001881 328 364
O00548 IPR001881 370 403
O00548 IPR001881 405 441
O00548 IPR001881 443 479
O00548 IPR001881 485 517
O00548 IPR009030 276 518
O00548 IPR011651 22 92
O00548 IPR000742 255 286
O00555 IPR005821 98 370
O00555 IPR005821 487 723
O00555 IPR005821 1244 1518
O00555 IPR005821 1566 1821
O00555 IPR014873 1894 1982
O00555 IPR027359 88 205
O00555 IPR027359 504 595
O00555 IPR027359 1235 1356
O00555 IPR027359 1556 1673
O00555 IPR031649 1823 1893
O00560 IPR001478 107 293
O00567 IPR002687 160 410
O00567 IPR012974 5 70
O00567 IPR012976 167 219
O00571 IPR001650 414 575
O00571 IPR014001 199 418
O00571 IPR014014 180 208
O00571 IPR027417 161 574
O00574 IPR017452 48 288
O00590 IPR017452 63 312
O00591 IPR006029 243 439
O00591 IPR006202 42 241
O00602 IPR002181 109 326
O00602 IPR014715 250 317
O00602 IPR014716 113 249
O00622 IPR009030 22 103
O00622 IPR001007 98 164
O00622 IPR006207 286 360
O00622 IPR006208 284 366
O00623 IPR006845 26 267
O00623 IPR013083 303 355
O00625 IPR003829 22 118
O00625 IPR008778 171 277
O00625 IPR014710 6 288
O00626 IPR001811 31 92
O00628 IPR015943 22 323
O00634 IPR008993 439 577
O00634 IPR002049 255 310
O00634 IPR002049 374 423
O00634 IPR008211 34 254
O00634 IPR002049 311 374
O00635 IPR000315 88 129
O00635 IPR013083 9 87
O00635 IPR001870 274 465
O00635 IPR003877 344 464
O00635 IPR006574 291 343
O00635 IPR013320 285 457
O00716 IPR011991 174 244
O00716 IPR032198 254 354
O00748 IPR029058 27 549
O00754 IPR011330 44 384
O00754 IPR011013 475 1004
O00754 IPR013780 493 582
O00754 IPR028995 385 492
O00757 IPR033391 13 198
O00762 IPR016135 21 172
O00763 IPR029045 1688 2430
O00763 IPR000089 888 962
O00763 IPR011761 414 614
O00763 IPR016185 227 399
O00763 IPR011054 645 758
O00763 IPR011053 888 962
O00763 IPR011762 1809 1989
O00763 IPR011763 1990 2305
O00763 IPR011764 259 761
O00763 IPR013537 962 1688
O00763 IPR013815 433 494
O00763 IPR013816 496 760
O14497 IPR001606 1000 1122
O14497 IPR016024 2113 2283
O14497 IPR033388 1976 2231
O14498 IPR000483 180 230
O14498 IPR013783 231 346
O14498 IPR013098 245 342
O14498 IPR032675 19 232
O14508 IPR000980 33 175
O14508 IPR001496 150 197
O14513 IPR032769 1469 1776
O14520 IPR023271 30 277
O14522 IPR029021 866 1440
O14522 IPR000998 27 191
O14522 IPR003595 1041 1142
O14522 IPR003595 1331 1436
O14522 IPR013783 191 592
O14522 IPR013320 30 189
O14523 IPR000008 282 403
O14525 IPR000742 462 507
O14525 IPR000742 611 652
O14525 IPR000742 659 708
O14525 IPR013783 1025 1153
O14525 IPR020864 811 999
O14529 IPR009057 1166 1234
O14529 IPR010982 535 631
O14529 IPR010982 887 976
O14529 IPR010982 1026 1129
O14530 IPR012336 25 187
O14543 IPR000980 28 133
O14543 IPR000980 170 200
O14543 IPR001496 176 224
O14556 IPR016040 77 240
O14556 IPR020828 76 224
O14556 IPR020829 229 386
O14558 IPR008978 59 152
O14558 IPR003090 5 60
O14576 IPR015943 275 615
O14578 IPR011009 77 412
O14578 IPR000961 361 431
O14578 IPR001180 1591 1889
O14578 IPR011993 1432 1568
O14578 IPR002219 1362 1411
O14579 IPR011990 114 270
O14581 IPR017452 41 290
O14593 IPR020683 89 242
O14594 IPR000436 1213 1273
O14594 IPR016187 150 363
O14594 IPR016187 1044 1212
O14594 IPR000742 1008 1044
O14594 IPR000742 1046 1082
O14594 IPR001881 1008 1044
O14594 IPR001881 1046 1082
O14594 IPR003599 44 158
O14594 IPR013783 44 157
O14610 IPR015898 1 69
O14613 IPR000095 29 86
O14617 IPR016024 7 642
O14618 IPR001424 85 258
O14618 IPR006121 10 78
O14625 IPR001811 23 93
O14626 IPR017452 31 285
O14638 IPR001212 50 141
O14638 IPR001604 613 857
O14638 IPR017849 150 454
O14638 IPR017850 151 525
O14639 IPR001781 157 216
O14639 IPR001781 224 343
O14639 IPR003128 699 778
O14639 IPR032402 349 742
O14639 IPR001781 97 158
O14641 IPR011991 416 550
O14641 IPR029071 11 93
O14641 IPR001478 242 360
O14641 IPR003351 119 263
O14641 IPR024580 515 726
O14646 IPR000330 495 764
O14646 IPR016197 270 364
O14646 IPR016197 367 452
O14646 IPR001650 792 943
O14646 IPR014001 477 674
O14646 IPR025260 1396 1500
O14646 IPR027417 428 697
O14646 IPR027417 699 981
O14647 IPR000330 476 767
O14647 IPR016197 260 353
O14647 IPR016197 356 456
O14647 IPR001650 795 946
O14647 IPR014001 480 677
O14647 IPR025260 1451 1555
O14647 IPR027417 444 700
O14647 IPR027417 702 986
O14649 IPR013099 77 132
O14649 IPR013099 166 247
O14653 IPR010989 5 119
O14654 IPR011993 76 201
O14654 IPR011993 230 338
O14656 IPR027417 59 317
O14657 IPR027417 71 313
O14668 IPR000294 2 76
O14668 IPR017857 20 65
O14669 IPR000294 28 104
O14669 IPR017857 50 94
O14672 IPR024079 218 459
O14672 IPR001762 457 551
O14672 IPR002870 36 142
O14678 IPR003439 389 603
O14678 IPR027417 379 604
O14678 IPR027417 342 360
O14678 IPR011527 15 337
O14682 IPR011333 22 144
O14682 IPR011705 149 251
O14682 IPR015915 299 575
O14686 IPR001214 5397 5519
O14686 IPR013083 171 326
O14686 IPR013083 1374 1480
O14686 IPR013083 1495 1564
O14686 IPR001841 5091 5137
O14686 IPR003616 5521 5537
O14686 IPR003888 5175 5235
O14686 IPR003889 5236 5327
O14686 IPR009071 2012 2080
O14717 IPR029063 3 390
O14730 IPR011009 222 470
O14733 IPR011009 113 384
O14745 IPR001478 10 97
O14745 IPR001478 137 237
O14745 IPR015098 235 358
O14746 IPR000477 605 935
O14746 IPR021891 459 594
O14757 IPR011009 6 266
O14757 IPR011009 297 317
O14763 IPR011029 328 434
O14763 IPR001368 137 178
O14763 IPR034024 77 179
O14763 IPR001368 96 137
O14764 IPR006029 248 451
O14764 IPR006202 44 246
O14772 IPR011004 400 455
O14772 IPR012887 114 532
O14772 IPR029044 342 443
O14773 IPR000209 197 563
O14773 IPR009020 20 186
O14775 IPR001632 101 117
O14775 IPR001632 120 134
O14775 IPR001632 139 154
O14775 IPR001632 157 174
O14775 IPR015943 63 395
O14782 IPR001752 8 376
O14782 IPR027417 7 252
O14782 IPR027417 288 388
O14786 IPR008979 272 426
O14786 IPR008979 428 585
O14786 IPR000859 24 141
O14786 IPR000859 145 265
O14786 IPR000998 645 811
O14786 IPR013320 645 803
O14786 IPR022579 845 923
O14787 IPR001494 31 99
O14787 IPR016024 1 887
O14788 IPR008983 163 316
O14792 IPR027417 43 306
O14793 IPR001111 39 238
O14793 IPR029034 263 375
O14795 IPR000008 3 147
O14795 IPR000008 595 741
O14795 IPR000008 1419 1549
O14795 IPR002219 477 527
O14795 IPR010439 917 1022
O14795 IPR014770 1013 1156
O14795 IPR014772 1263 1405
O14796 IPR000980 2 102
O14798 IPR001368 109 149
O14798 IPR034024 50 150
O14798 IPR001368 68 109
O14802 IPR000722 358 524
O14802 IPR006592 248 553
O14802 IPR007066 528 703
O14802 IPR007080 13 356
O14802 IPR007081 841 1315
O14802 IPR007083 732 834
O14804 IPR017452 51 305
O14813 IPR009057 84 153
O14815 IPR001300 24 345
O14815 IPR011992 510 689
O14815 IPR022682 347 496
O14817 IPR008952 105 202
O14818 IPR000426 3 25
O14818 IPR029055 2 245
O14827 IPR000219 224 447
O14827 IPR000651 634 763
O14827 IPR000651 816 972
O14827 IPR011993 22 135
O14827 IPR011993 435 590
O14827 IPR001895 998 1235
O14827 IPR023578 625 689
O14827 IPR023578 894 1234
O14829 IPR011992 483 643
O14829 IPR029052 95 503
O14829 IPR013235 87 156
O14830 IPR011992 556 728
O14830 IPR029052 100 586
O14830 IPR013235 83 162
O14836 IPR015384 37 67
O14836 IPR015384 69 107
O14841 IPR008040 10 211
O14842 IPR017452 22 276
O14843 IPR017452 31 276
O14862 IPR011029 1 87
O14862 IPR004021 138 337
O14867 IPR011333 7 130
O14867 IPR004826 531 607
O14867 IPR004827 553 620
O14867 IPR008917 505 584
O14867 IPR014751 585 609
O14874 IPR003594 219 404
O14874 IPR004358 309 323
O14874 IPR004358 364 382
O14874 IPR004358 388 401
O14874 IPR005467 269 404
O14874 IPR018955 48 223
O14880 IPR023352 2 144
O14896 IPR011991 1 453
O14896 IPR008984 213 453
O14901 IPR013087 385 481
O14907 IPR001478 15 117
O14920 IPR029071 307 384
O14920 IPR011009 11 312
O14920 IPR022007 705 742
O14921 IPR016137 20 154
O14921 IPR024066 24 55
O14921 IPR024066 136 155
O14924 IPR001478 9 104
O14924 IPR029071 962 1115
O14924 IPR011993 215 374
O14924 IPR016137 691 837
O14924 IPR024066 706 743
O14929 IPR016181 23 338
O14929 IPR019467 17 187
O14931 IPR003599 24 128
O14931 IPR013783 14 128
O14936 IPR011009 7 292
O14936 IPR001452 607 725
O14936 IPR001478 474 574
O14936 IPR004172 341 401
O14936 IPR004172 402 458
O14936 IPR008144 739 911
O14936 IPR027417 735 922
O14936 IPR011511 616 680
O14936 IPR014775 347 395
O14936 IPR014775 406 456
O14939 IPR001683 62 195
O14939 IPR001736 437 464
O14939 IPR001736 751 778
O14939 IPR011993 203 313
O14939 IPR025202 627 795
O14944 IPR000742 64 104
O14948 IPR011598 133 202
O14948 IPR021802 225 344
O14950 IPR011992 26 169
O14950 IPR015070 102 160
O14958 IPR012336 22 145
O14958 IPR012336 146 247
O14958 IPR012336 248 371
O14960 IPR016047 52 140
O14964 IPR013083 155 221
O14964 IPR008942 5 144
O14964 IPR024641 407 501
O14965 IPR011009 120 386
O14967 IPR009033 260 401
O14967 IPR013320 52 300
O14967 IPR013320 303 337
O14974 IPR020683 7 303
O14974 IPR031775 931 1030
O14975 IPR000873 60 487
O14975 IPR025110 500 572
O14976 IPR000008 570 710
O14976 IPR011009 39 322
O14976 IPR001623 1153 1311
O14976 IPR029021 399 574
O14978 IPR001909 211 289
O14978 IPR008916 34 149
O14978 IPR013087 375 405
O14978 IPR013087 462 490
O14978 IPR013087 573 603
O14978 IPR013087 490 545
O14978 IPR013087 603 683
O14978 IPR013087 434 463
O14979 IPR012677 229 340
O14979 IPR012677 139 230
O14983 IPR004014 3 77
O14983 IPR006068 784 987
O14983 IPR008250 15 56
O14983 IPR008250 93 340
O14983 IPR023214 339 749
O14983 IPR023298 57 119
O14983 IPR023298 670 990
O14986 IPR002498 25 396
O14986 IPR027483 192 393
O14986 IPR027484 15 190
O14994 IPR013815 234 273
O14994 IPR020898 193 395
O14994 IPR016185 90 200
O15013 IPR000219 408 625
O15013 IPR011993 637 713
O15013 IPR011993 807 865
O15013 IPR015943 916 1182
O15015 IPR013087 75 102
O15015 IPR015880 848 875
O15015 IPR013087 1557 1612
O15015 IPR015880 8 36
O15015 IPR013087 46 70
O15015 IPR013087 235 262
O15015 IPR013087 266 321
O15015 IPR015880 401 428
O15015 IPR013087 463 487
O15015 IPR015880 492 514
O15015 IPR015880 575 602
O15015 IPR013087 616 640
O15015 IPR015880 644 671
O15015 IPR015880 821 843
O15015 IPR015880 881 909
O15015 IPR013087 1050 1075
O15015 IPR015880 1079 1106
O15015 IPR013087 1200 1225
O15015 IPR013087 1258 1285
O15015 IPR013087 1295 1321
O15015 IPR013087 1326 1353
O15015 IPR015880 1364 1391
O15015 IPR013087 1674 1700
O15015 IPR013087 1704 1733
O15015 IPR015880 958 978
O15015 IPR015880 1531 1551
O15015 IPR013087 1731 1788
O15015 IPR013087 371 402
O15015 IPR013087 1230 1260
O15018 IPR001478 58 192
O15018 IPR001478 326 421
O15018 IPR001478 567 676
O15018 IPR001478 714 816
O15018 IPR001478 2605 2714
O15018 IPR001478 2743 2837
O15020 IPR011993 2211 2332
O15020 IPR001715 17 284
O15021 IPR011009 571 888
O15021 IPR000961 847 919
O15021 IPR001478 1140 1234
O15021 IPR015022 258 534
O15021 IPR023142 384 484
O15027 IPR024298 1444 1678
O15027 IPR024340 1271 1371
O15031 IPR015943 8 473
O15031 IPR008936 1313 1442
O15031 IPR008936 1619 1805
O15031 IPR014756 980 1094
O15031 IPR013548 1271 1805
O15031 IPR013783 808 883
O15031 IPR013783 884 979
O15031 IPR013783 980 1095
O15031 IPR016201 468 519
O15031 IPR016201 614 667
O15031 IPR016201 759 801
O15031 IPR014756 800 894
O15031 IPR014756 892 981
O15034 IPR001452 159 238
O15034 IPR001452 947 1028
O15034 IPR001452 843 922
O15034 IPR013783 297 475
O15034 IPR013783 479 591
O15034 IPR011511 853 914
O15037 IPR004088 58 141
O15037 IPR021869 437 588
O15040 IPR009091 870 993
O15040 IPR009091 1218 1273
O15040 IPR015943 19 210
O15040 IPR017986 298 335
O15047 IPR012677 68 174
O15047 IPR001214 1568 1691
O15047 IPR003616 1691 1707
O15047 IPR024657 1419 1562
O15050 IPR011990 6 102
O15050 IPR011990 374 375
O15050 IPR011990 1699 1823
O15050 IPR013026 15 82
O15050 IPR020683 183 304
O15050 IPR020683 435 595
O15050 IPR027417 1026 1081
O15050 IPR027417 1143 1238
O15050 IPR027417 1340 1587
O15050 IPR027417 1636 1676
O15054 IPR003347 1339 1502
O15054 IPR011990 98 150
O15055 IPR000014 321 434
O15055 IPR000014 181 248
O15055 IPR022728 1046 1231
O15056 IPR005135 511 885
O15056 IPR012677 877 973
O15056 IPR002013 61 444
O15056 IPR015047 863 1008
O15060 IPR011333 7 126
O15060 IPR015880 372 394
O15060 IPR015880 508 535
O15060 IPR015880 538 560
O15060 IPR013087 605 660
O15060 IPR015880 661 688
O15060 IPR015880 400 420
O15060 IPR015880 451 474
O15060 IPR015880 480 502
O15062 IPR011333 2 123
O15062 IPR013087 611 673
O15067 IPR010918 441 682
O15067 IPR010918 849 1049
O15067 IPR016188 225 434
O15067 IPR016188 674 833
O15067 IPR029062 1062 1336
O15069 IPR002715 1411 1476
O15072 IPR024079 256 482
O15072 IPR002870 43 201
O15072 IPR010294 714 827
O15072 IPR010909 1011 1054
O15075 IPR011009 381 656
O15075 IPR003533 50 153
O15075 IPR003533 178 276
O15078 IPR032321 1289 1416
O15085 IPR000219 713 941
O15085 IPR001478 35 123
O15085 IPR011993 945 1087
O15085 IPR016137 308 486
O15091 IPR031595 342 578
O15111 IPR011009 13 302
O15111 IPR022007 706 743
O15117 IPR001452 494 571
O15117 IPR001452 689 783
O15117 IPR011511 516 569
O15118 IPR000731 620 802
O15118 IPR032190 23 266
O15119 IPR008967 103 305
O15119 IPR022582 323 405
O15120 IPR002123 75 207
O15123 IPR002181 273 496
O15123 IPR014715 416 485
O15123 IPR014716 279 415
O15131 IPR002652 1 102
O15131 IPR016024 4 507
O15143 IPR015943 7 363
O15146 IPR011009 566 856
O15146 IPR013783 25 302
O15146 IPR003599 34 118
O15146 IPR003599 127 209
O15146 IPR003599 218 300
O15146 IPR013098 28 111
O15146 IPR013098 121 203
O15146 IPR020067 312 450
O15151 IPR013083 423 484
O15151 IPR001876 291 335
O15151 IPR003121 13 114
O15160 IPR009025 45 90
O15160 IPR009025 224 344
O15160 IPR011262 85 227
O15160 IPR011263 60 339
O15164 IPR000315 218 259
O15164 IPR000315 158 211
O15164 IPR001487 888 1007
O15164 IPR013083 55 138
O15164 IPR013083 813 878
O15164 IPR003649 266 392
O15169 IPR029071 780 862
O15169 IPR014936 464 518
O15169 IPR016137 76 218
O15169 IPR024066 80 110
O15169 IPR024066 196 212
O15169 IPR032101 10 80
O15178 IPR008967 42 222
O15182 IPR011992 21 167
O15194 IPR004274 102 270
O15194 IPR023214 93 271
O15195 IPR003128 781 856
O15195 IPR029006 121 230
O15195 IPR029006 244 494
O15195 IPR029006 505 602
O15195 IPR029006 607 719
O15195 IPR029006 9 122
O15197 IPR011009 667 923
O15197 IPR008979 29 237
O15197 IPR013761 945 1018
O15197 IPR013783 368 582
O15197 IPR009030 297 361
O15197 IPR009030 407 428
O15197 IPR027936 597 667
O15198 IPR008984 261 467
O15198 IPR003619 9 148
O15204 IPR024079 213 437
O15204 IPR001762 420 467
O15204 IPR002870 43 173
O15205 IPR029071 6 165
O15209 IPR011333 32 151
O15209 IPR013087 486 514
O15209 IPR013087 541 562
O15209 IPR013087 513 541
O15209 IPR013087 513 541
O15211 IPR000159 648 735
O15211 IPR000651 87 214
O15211 IPR001895 239 514
O15211 IPR023578 83 522
O15211 IPR029071 646 734
O15213 IPR012952 440 518
O15213 IPR015943 171 469
O15217 IPR012336 3 90
O15217 IPR010987 81 218
O15218 IPR017452 70 320
O15228 IPR002123 146 285
O15229 IPR002938 10 324
O15229 IPR023753 8 183
O15229 IPR023753 282 387
O15230 IPR000034 1648 1830
O15230 IPR000742 355 406
O15230 IPR000742 425 459
O15230 IPR000742 505 539
O15230 IPR000742 540 585
O15230 IPR000742 588 630
O15230 IPR000742 633 675
O15230 IPR000742 678 721
O15230 IPR000742 724 777
O15230 IPR000742 1527 1575
O15230 IPR000742 1863 1911
O15230 IPR000742 1927 1967
O15230 IPR000742 1970 2021
O15230 IPR000742 2027 2065
O15230 IPR000742 2066 2100
O15230 IPR000742 2101 2143
O15230 IPR001368 1844 1892
O15230 IPR013320 2719 2929
O15230 IPR013320 2938 3293
O15230 IPR013320 3325 3513
O15230 IPR013320 3515 3694
O15230 IPR002049 300 358
O15230 IPR002049 429 473
O15230 IPR002049 829 874
O15230 IPR002049 1438 1527
O15230 IPR002049 1577 1630
O15230 IPR002049 2117 2166
O15230 IPR008211 39 299
O15230 IPR009254 2192 2450
O15230 IPR010307 2632 2762
O15230 IPR002049 359 429
O15230 IPR002049 494 543
O15230 IPR002049 632 679
O15230 IPR002049 776 831
O15230 IPR002049 1528 1579
O15230 IPR002049 1830 1866
O15230 IPR002049 1913 1971
O15230 IPR002049 2023 2072
O15230 IPR002049 541 634
O15230 IPR002049 677 778
O15230 IPR002049 1864 1915
O15230 IPR002049 1969 2025
O15230 IPR002049 2070 2119
O15232 IPR000742 264 305
O15232 IPR000742 306 347
O15232 IPR000742 348 389
O15232 IPR000742 390 431
O15232 IPR001881 264 305
O15232 IPR001881 306 347
O15232 IPR001881 350 389
O15232 IPR001881 392 431
O15232 IPR002035 65 271
O15232 IPR009030 268 390
O15232 IPR019466 438 484
O15235 IPR012340 40 138
O15244 IPR020846 23 524
O15245 IPR020846 103 523
O15247 IPR012336 11 100
O15247 IPR010987 76 245
O15254 IPR002655 512 687
O15254 IPR006091 155 266
O15254 IPR009075 296 474
O15254 IPR009075 501 687
O15254 IPR009100 21 282
O15259 IPR001452 148 215
O15264 IPR011009 19 314
O15265 IPR013243 333 401
O15266 IPR009057 112 180
O15266 IPR003654 272 288
O15269 IPR015424 58 469
O15269 IPR015421 117 350
O15269 IPR015422 351 467
O15270 IPR015424 114 533
O15270 IPR015421 189 412
O15270 IPR015422 413 533
O15273 IPR023111 1 84
O15287 IPR011990 212 571
O15294 IPR011990 23 348
O15294 IPR011990 349 573
O15294 IPR011990 665 704
O15294 IPR011990 828 916
O15294 IPR013026 21 496
O15294 IPR029489 556 1024
O15296 IPR001024 1 124
O15296 IPR013819 117 676
O15297 IPR001932 1 377
O15303 IPR028082 34 507
O15303 IPR011500 514 564
O15303 IPR017978 585 859
O15305 IPR023214 8 244
O15315 IPR027417 79 343
O15315 IPR013632 79 343
O15327 IPR000008 40 178
O15335 IPR000372 22 55
O15335 IPR000483 300 347
O15335 IPR032675 22 339
O15344 IPR000315 170 212
O15344 IPR000315 114 164
O15344 IPR013083 2 87
O15344 IPR013083 128 148
O15344 IPR001870 466 659
O15344 IPR003649 219 345
O15344 IPR003877 538 657
O15344 IPR013783 372 486
O15344 IPR006574 486 533
O15344 IPR013320 478 658
O15344 IPR017903 320 379
O15347 IPR009071 3 80
O15347 IPR009071 81 165
O15353 IPR011991 265 367
O15357 IPR005135 406 744
O15357 IPR000980 18 117
O15357 IPR013761 1193 1258
O15360 IPR031729 170 522
O15374 IPR020846 21 487
O15379 IPR023801 3 380
O15381 IPR027417 576 850
O15381 IPR003959 301 432
O15381 IPR003959 618 747
O15381 IPR031996 2 71
O15381 IPR027417 259 578
O15389 IPR013783 18 140
O15389 IPR013783 144 237
O15389 IPR003599 26 140
O15389 IPR003599 149 233
O15389 IPR003599 254 332
O15389 IPR013783 236 425
O15391 IPR013087 251 280
O15391 IPR013087 281 370
O15393 IPR017448 146 247
O15393 IPR009003 242 489
O15394 IPR013783 21 112
O15394 IPR013783 113 300
O15394 IPR013783 494 688
O15394 IPR003599 27 112
O15394 IPR003599 121 206
O15394 IPR003599 217 299
O15394 IPR003599 307 398
O15394 IPR003599 407 493
O15394 IPR013098 22 111
O15394 IPR013098 117 191
O15394 IPR013098 213 298
O15394 IPR013098 306 396
O15394 IPR013783 301 495
O15397 IPR001494 22 102
O15397 IPR016024 1 995
O15397 IPR013713 201 441
O15399 IPR001320 431 856
O15399 IPR028082 54 414
O15399 IPR019594 474 567
O15403 IPR020846 19 476
O15405 IPR009071 241 335
O15409 IPR011991 492 587
O15409 IPR032354 342 410
O15417 IPR001025 2817 2962
O15438 IPR003439 629 851
O15438 IPR003439 1291 1523
O15438 IPR027417 623 858
O15438 IPR027417 1281 1521
O15438 IPR011527 295 610
O15438 IPR011527 972 1269
O15439 IPR003439 410 633
O15439 IPR003439 1041 1274
O15439 IPR027417 407 641
O15439 IPR027417 1031 1287
O15439 IPR011527 82 386
O15439 IPR011527 708 1022
O15444 IPR001811 22 114
O15453 IPR031687 1 62
O15455 IPR000157 749 901
O15455 IPR000483 645 697
O15455 IPR032675 26 332
O15455 IPR032675 339 687
O15457 IPR000432 673 868
O15457 IPR007696 313 657
O15457 IPR007860 155 292
O15457 IPR007861 493 584
O15457 IPR027417 635 869
O15460 IPR005123 336 520
O15460 IPR011990 164 252
O15460 IPR011990 290 304
O15460 IPR013026 207 240
O15460 IPR013547 26 156
O15479 IPR002190 111 310
O15479 IPR021072 3 95
O15480 IPR002190 111 310
O15480 IPR021072 3 95
O15484 IPR000008 515 638
O15484 IPR001300 8 351
O15484 IPR022682 352 498
O15488 IPR029044 37 294
O15492 IPR016137 54 182
O15492 IPR024066 57 86
O15492 IPR024066 167 185
O15499 IPR009057 113 188
O15504 IPR000571 1 25
O15516 IPR000014 107 216
O15516 IPR000014 264 376
O15516 IPR011598 31 104
O15519 IPR029030 233 479
O15519 IPR011029 1 78
O15519 IPR011029 90 187
O15519 IPR011029 222 249
O15522 IPR009057 61 146
O15524 IPR000980 62 184
O15524 IPR001496 161 210
O15527 IPR011257 136 322
O15527 IPR012904 25 141
O15527 IPR023170 253 323
O15529 IPR017452 31 276
O15533 IPR013783 286 404
O15534 IPR000014 348 461
O15534 IPR000014 208 275
O15534 IPR022728 1032 1212
O15535 IPR008916 45 160
O15535 IPR013087 282 309
O15535 IPR013087 338 389
O15535 IPR013087 254 282
O15535 IPR013087 308 338
O15535 IPR013087 308 338
O15537 IPR008979 62 220
O15540 IPR012674 1 132
O15547 IPR027309 70 331
O15550 IPR003347 1095 1258
O15550 IPR011990 92 379
O15550 IPR013026 93 385
O15552 IPR017452 24 273
O15553 IPR000315 370 412
O15553 IPR001870 580 775
O15553 IPR003877 650 776
O15553 IPR011029 1 92
O15553 IPR006574 597 649
O15553 IPR013320 594 775
O15554 IPR004178 287 377
O15554 IPR013099 213 289
O42043 IPR000328 375 543
O42043 IPR029104 4 172
O43147 IPR000195 542 998
O43147 IPR004012 34 191
O43149 IPR000433 1826 1872
O43149 IPR000859 1100 1191
O43149 IPR000859 2697 2795
O43149 IPR011992 91 159
O43149 IPR004939 226 405
O43149 IPR008979 202 384
O43149 IPR000433 1777 1827
O43150 IPR001452 929 1006
O43150 IPR011993 300 409
O43150 IPR020683 542 693
O43150 IPR027267 39 254
O43151 IPR024779 850 1562
O43155 IPR000372 35 67
O43155 IPR000483 310 361
O43155 IPR013783 417 517
O43155 IPR032675 35 360
O43156 IPR016024 33 576
